시나리오,블록(인텐트),해당 분야,기존 인텐트,발화,TE/TR,No. (TE/TR),삭제,비고
결제/증빙,결제내역문의,커머스,결제내역문의,사이트 어디서 결제한 것들 리스트 조회할 수 있는지 궁금해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,결제 마친 물건들 리스트 자세히 조회하려면 어디로 가면 될까,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 돼 결제한 리스트 보는 방법,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 확인하는지 궁금해요 결제 끝난 거 리스트,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,나의 결제 내역 확인하는 법 가르쳐줘,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,사이트에서 내 결제 이력은 어디서 봐,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,여태껏 결제한 상품들 어케 다시 봐,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,결제 리스트 확인 방법 알고 싶은데 어떻게 해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디로 가면 그동안 결제한 상품들 확인 가능하죠,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,지난 한 달동안 결제 끝난 거 체크하려면 어디로 가야 하니,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,오늘 결제한 상품들 확인하는 곳은,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장입금 결제 내역 필요해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장입금으로 결제된 제품들 목록 자세히 보려면 어디로 가야 해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 무통장입금 진행한 상품 리스트 확인 가능해요,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,지금까지 내가 무통장입금으로 결제한 거 어떻게 보니,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장 입금 결제 이력 확인하려면 어디로 가야 하는지 자세히 말해 봐,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어제 무통장 입금 통해 결제한 거 목록 확인하고자 해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디서 찾니 무통장 입금 결제 내역,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,가상계좌 이체 이력 확인하려는데,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 보냐 무통장 이체 이력,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장 이체한 리스트 보는 것 좀 도와줘,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,저기 여태껏 결제한 제품들 목록 어케 봄,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장입금 끝난 거 내역 자세히 볼 수 있는 곳 가르쳐주라,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,제품 리스트 다시 확인할 수 있는 곳 어디야 자동이체 결제 했을 때,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,내가 체크카드로 결제한 상품 목록 사이트 어디에 있습니까,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,방금 결제 끝냈는데 확인하려면 어디로 가야 하죠,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,리스트 조회 좀 무통장 입금 한 것,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디에서 보는건지 헷갈림 결제 내역,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,가상계좌로 입금한 리스트 좀 보여줘,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,확인하는 방법 뭐더라 자동이체 결제 이력,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,카드로 결제한 것 보고싶어,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,확인해보고 싶은데 체크카드로 결제한 리스트,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,조회 좀 해보려는데 자동이체 결제 건,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,신용카드로 결제한 이력 어찌 확인해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,직불카드 결제 이력을 확인하려면,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,지난 달 결제 이력을 좀 보고 싶어,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,그동안 가상계좌로 결제한 것을 어디서 볼 수 있나용,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디로 가야 신용카드 결제한 이력 있습니까,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,사이트에서 신용카드 결제 내역 확인하는 방법,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디서 봄 신용카드 결제된 것들,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,지금 어디서 보는지 알려줘 신용카드 결제 완료 상품,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,내가 지금까지 신용카드로 결제한 것들 확인 좀 하고 싶은데,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,신용카드 결제 완료됐나 확인할려면,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,확인 좀 해보고 싶습니다 신용카드로 결제한 것들,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디서 확인해 자동이체 결제 이력,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,여태까지의 자동이체 결제 내역 체크하고 싶어요,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,오늘까지 내가 자동이체로 결제한 내용 좀 보자,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,암웨이 홈페이지에서 자동이체 결제 이력 보는 법 알려주라,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,자동이체 결제 끝난 거 이력 어디에서 자세히 볼 수 있음,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디서 조회 가능해 자동이체 결제 끝난 것들,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,자동이체 결제한 거 조회하려고 하는데 어카죠,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어찌 확인할 수 있나요 사이트 상에서 자동이체 결제 내역,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,저 그동안 자동이체로 결제했던 것들 확인 좀 하고 싶은데여,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,자동이체 결제한 것들 확인하는 곳 보여줄래,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,자동이체 결제 잘 됐는지 보려면 어떻게 함,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,체크카드로 결제 했는데 내역 확인 어떻게 해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,내역 확인은 어디서 체크카드 결제 시,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 하는 거야 체크카드 결제한 것 보기,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,목록을 보고 싶은데 체크카드로 결제한 것,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,체크카드 결제의 경우 이력 확인은 어디서 하죠,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,결제 리스트 확인은 어디에서 해 체크카드로 했는데,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,결제 된건지 확인해볼래 체크카드로 한 것,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,내역 확인 어케 하나 설명좀 체크카드 결제한 거,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,결제 내역 조회 하고싶어 체크카드로 한것만,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,체크카드것만 결제 내역 확인하고 싶은데,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디서 결제 내역 확인 가능한 거야,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어느 경로로 결제 내역 확인해,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장입금으로 결제 완료된 내역 어떻게 확인하지,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,무통장입금 결제 이력 어디서 볼 수 있어요,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어디에서 무통장입금 결제 목록 체크할 수 있지요,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,자동이체 결제 완료 내역 보는 경로,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 해야 카드로 결제한 거 볼 수 있을까,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,신용카드 결제 완료 리스트 보는 곳,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,체크카드 결제 내역 조회 방법이 어떻게 되는지 설명해 줘,TR,FALSE,FALSE,
결제/증빙,결제내역문의,커머스,결제내역문의,어떻게 체크카드 결제 이력 체크할 수 있나,TR,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,,결제 방법 궁금해,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,결제는 어떻게 해,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 방법을 잘 몰라,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 도와줘,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 가이드 부탁해,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,카드로 결제하는 법,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,카드 결제하고 싶어,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,카드로 어떻게 계산해,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,신용카드 결제 법,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,체크카드로 결제할게,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,신용카드로 돈 내고 싶어,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,체크카드로 지불하는 절차,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,자동이체로 상품 살게,TE,,FALSE,
결제/증빙,결제방법문의,커머스,,자동이체로 결제하고 싶어요,TE,,FALSE,
결제/증빙,결제방법문의,커머스,결제방법문의,자동이체로 상품 구매할래,TE,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,결제방법문의,자동이체로 상품 구매 못 해,TE,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,결제방법문의,무통장입금 어려워,TE,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,결제방법문의,무통장입금 언제 입금해,TE,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,결제방법문의,무통장입금 결제 과정이 뭐야,TE,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,결제방법문의,무통장입금 설명 부탁해,TE,FALSE,FALSE,
결제/증빙,결제방법문의,커머스,,너희가 취급하고 있는 결제 수단이 뭐야,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,주문할 때 고를 수 있는 결제 수단들,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,어떻게 결제 수단 고르고 결제해,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,결제하는 방법을 확인하고 싶어서요,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,좀 알려줄래 주문 후 결제하는 방법,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,주문 후에 구매하려는데 결제 방법 먼저 볼게요,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,결제수단 별 결제 방법 정리해주십시오,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 절차를 어디서 확인할 수 있는 거예염,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,구매 직전인데 결제 방법 좀 보려고 하는데여,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 방법 누구한테 물어봐야 하는 거여,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,지원하는 결제 리스트 요청드립니다,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,앱에서 가능한 결제수단 리스트 보내줘,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,리스트 보내줄수있어 결제수단에 대해서,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,주문 시 어떤 결제 방법 이용 가능한지,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 방법 어떤 걸로 해야 좋을지 모르겠음,TR,,FALSE,
결제/증빙,결제방법문의,커머스,,결제 방법 별로 세부적인 안내 부탁해요,TR,,FALSE,
